,Finance Boom,Suppose I Do,Chalice Well,Im Over Dancing,Its My Turn,Refreshing,Upforthechallenge,Wango Award,Zoom Torino
10-01-2023 12:20:38.489779,"(10.0, 12.0, 11.727272727272727)","(10.0, 14.5, 14.442307692307692)","(6.5, 9.2, 9.147169811320754)","(9.0, 10.5, 10.214473684210526)","(3.6, 4.3, 4.233812949640288)","(5.0, 6.6, 6.534545454545454)","(101.0, 280.0, 272.5)","(3.4, 4.4, 4.36)","(51.0, 440.0, 375.0)"
10-01-2023 12:20:39.917160,"(10.0, 12.0, 11.727272727272727)","(10.0, 14.5, 14.442307692307692)","(6.5, 9.2, 9.147169811320754)","(9.0, 10.5, 10.109756097560975)","(3.6, 4.3, 4.238255033557047)","(5.0, 6.6, 6.647272727272727)","(101.0, 280.0, 272.5)","(3.4, 4.4, 4.340909090909091)","(51.0, 440.0, 378.0)"
10-01-2023 12:20:41.198997,"(10.0, 12.0, 11.727272727272727)","(10.0, 14.5, 14.442307692307692)","(6.5, 9.2, 9.147169811320754)","(9.0, 10.5, 10.109756097560975)","(3.6, 4.3, 4.238255033557047)","(5.0, 6.8, 6.647272727272727)","(101.0, 280.0, 272.5)","(3.4, 4.4, 4.340909090909091)","(51.0, 480.0, 378.0)"
10-01-2023 12:20:42.498086,"(10.0, 12.0, 11.727272727272727)","(10.0, 14.5, 14.442307692307692)","(6.5, 9.2, 9.152542372881355)","(9.0, 10.5, 10.109756097560975)","(3.6, 4.3, 4.236986301369863)","(5.0, 6.6, 6.4106280193236715)","(101.0, 280.0, 272.5)","(3.4, 4.4, 4.3277777777777775)","(51.0, 480.0, 363.3333333333333)"
10-01-2023 12:20:43.709473,"(10.0, 12.0, 11.727272727272727)","(10.0, 14.5, 14.451612903225806)","(6.5, 9.2, 9.152542372881355)","(9.0, 10.5, 10.109756097560975)","(3.6, 4.3, 4.234228187919463)","(5.0, 6.6, 6.408780487804878)","(101.0, 280.0, 272.5)","(3.4, 4.4, 4.345833333333333)","(51.0, 470.0, 385.0)"
10-01-2023 12:20:44.961088,"(10.0, 12.0, 11.727272727272727)","(10.0, 14.5, 14.451612903225806)","(6.5, 9.2, 9.152542372881355)","(9.0, 10.5, 10.102272727272727)","(3.6, 4.3, 4.234228187919463)","(5.0, 6.6, 6.370312500000001)","(101.0, 280.0, 271.25)","(3.4, 4.4, 4.355172413793103)","(51.0, 460.0, 345.0)"
10-01-2023 12:20:46.188342,"(10.0, 12.0, 11.727272727272727)","(10.0, 14.5, 14.482758620689655)","(6.5, 9.2, 9.152542372881355)","(9.0, 10.5, 10.173469387755102)","(3.6, 4.3, 4.234228187919463)","(5.0, 6.4, 6.369354838709678)","(101.0, 280.0, 272.0)","(3.4, 4.4, 4.364516129032258)","(51.0, 450.0, 335.45454545454544)"
10-01-2023 12:20:47.398503,"(10.0, 12.0, 11.727272727272727)","(10.0, 14.5, 14.482758620689655)","(6.5, 9.2, 9.163157894736841)","(9.0, 10.5, 10.173469387755102)","(3.6, 4.3, 4.234228187919463)","(5.0, 6.4, 6.369354838709678)","(101.0, 280.0, 272.0)","(3.4, 4.4, 4.364516129032258)","(51.0, 450.0, 335.45454545454544)"
10-01-2023 12:20:48.658553,"(10.0, 12.0, 11.727272727272727)","(10.0, 14.5, 14.451612903225806)","(6.5, 9.2, 9.163157894736841)","(9.0, 10.5, 10.5234375)","(3.6, 4.3, 4.229496402877698)","(5.0, 6.4, 6.369354838709678)","(101.0, 280.0, 272.0)","(3.4, 4.4, 4.364516129032258)","(51.0, 450.0, 335.45454545454544)"
10-01-2023 12:20:49.880461,"(10.0, 12.0, 11.727272727272727)","(10.0, 14.5, 14.419354838709678)","(6.5, 9.2, 9.163157894736841)","(9.0, 11.0, 10.33673469387755)","(3.6, 4.3, 4.211504424778761)","(5.0, 6.4, 6.365354330708662)","(101.0, 280.0, 271.25)","(3.4, 4.4, 4.360869565217391)","(51.0, 450.0, 335.45454545454544)"
10-01-2023 12:20:51.377958,"(10.0, 12.0, 11.727272727272727)","(10.0, 14.5, 14.419354838709678)","(6.5, 9.2, 9.163157894736841)","(9.0, 11.0, 10.33673469387755)","(3.6, 4.3, 4.18404255319149)","(5.0, 6.4, 6.365354330708662)","(101.0, 280.0, 271.25)","(3.4, 4.5, 4.3909090909090915)","(51.0, 450.0, 341.1111111111111)"
10-01-2023 12:20:52.764786,"(10.0, 12.0, 11.727272727272727)","(10.0, 14.5, 14.419354838709678)","(6.5, 9.2, 9.163157894736841)","(9.0, 11.0, 10.33673469387755)","(3.6, 4.2, 4.18404255319149)","(5.0, 6.4, 6.365354330708662)","(101.0, 280.0, 271.25)","(3.4, 4.4, 4.3909090909090915)","(51.0, 450.0, 341.1111111111111)"
10-01-2023 12:20:54.029353,"(10.0, 12.0, 11.727272727272727)","(10.0, 14.5, 14.419354838709678)","(6.5, 9.2, 9.163157894736841)","(9.0, 11.0, 10.33673469387755)","(3.6, 4.2, 4.18404255319149)","(5.0, 6.4, 6.304635761589404)","(101.0, 280.0, 271.25)","(3.4, 4.4, 4.3909090909090915)","(51.0, 450.0, 341.1111111111111)"
10-01-2023 12:20:55.331057,"(10.0, 12.0, 11.727272727272727)","(10.0, 14.5, 14.419354838709678)","(6.5, 9.2, 9.163157894736841)","(9.0, 11.0, 10.33673469387755)","(3.6, 4.2, 4.18404255319149)","(5.0, 6.4, 6.304635761589404)","(101.0, 280.0, 271.25)","(3.4, 4.4, 4.3909090909090915)","(51.0, 450.0, 375.0)"
10-01-2023 12:20:56.685035,"(10.0, 12.0, 11.8)","(10.0, 14.5, 14.419354838709678)","(6.5, 9.2, 9.163157894736841)","(9.0, 11.0, 10.33673469387755)","(3.6, 4.2, 4.18404255319149)","(5.0, 6.4, 6.304635761589404)","(101.0, 280.0, 271.25)","(3.4, 4.4, 4.3909090909090915)","(51.0, 440.0, 330.0)"
10-01-2023 12:20:57.901295,"(10.0, 12.0, 11.833333333333334)","(10.0, 14.5, 14.419354838709678)","(6.5, 9.2, 9.163157894736841)","(9.0, 11.0, 10.33673469387755)","(3.6, 4.2, 4.18404255319149)","(5.0, 6.4, 6.304635761589404)","(101.0, 280.0, 271.25)","(3.4, 4.4, 4.375862068965517)","(51.0, 430.0, 322.0)"
10-01-2023 12:20:59.054662,"(10.0, 12.0, 11.904255319148936)","(10.0, 14.5, 14.419354838709678)","(6.5, 9.2, 9.163157894736841)","(9.0, 11.0, 10.351063829787234)","(3.6, 4.2, 4.17887323943662)","(5.0, 6.4, 6.304635761589404)","(101.0, 280.0, 271.25)","(3.4, 4.4, 4.375862068965517)","(51.0, 430.0, 322.0)"
10-01-2023 12:21:00.264450,"(10.0, 12.0, 11.898876404494382)","(10.0, 14.5, 14.216666666666667)","(6.5, 9.2, 9.163157894736841)","(9.0, 11.0, 10.351063829787234)","(3.6, 4.2, 4.17887323943662)","(5.0, 6.4, 6.317241379310345)","(101.0, 280.0, 271.25)","(3.4, 4.4, 4.35625)","(51.0, 430.0, 322.0)"
10-01-2023 12:21:01.376113,"(10.0, 12.0, 11.898876404494382)","(10.0, 14.5, 14.216666666666667)","(6.5, 9.2, 9.25)","(9.0, 11.0, 10.50381679389313)","(3.6, 4.2, 4.166233766233766)","(5.0, 6.4, 6.317241379310345)","(101.0, 280.0, 271.25)","(3.4, 4.4, 4.363157894736842)","(51.0, 430.0, 322.0)"
10-01-2023 12:21:02.497639,"(10.0, 12.5, 12.26086956521739)","(10.0, 14.5, 14.190909090909091)","(6.5, 9.4, 9.3)","(9.0, 11.0, 10.50381679389313)","(3.6, 4.2, 4.166233766233766)","(5.0, 6.4, 6.196026490066226)","(101.0, 280.0, 271.25)","(3.4, 4.4, 4.33)","(51.0, 430.0, 325.0)"
10-01-2023 12:21:03.637442,"(10.0, 12.5, 12.26086956521739)","(10.0, 14.5, 14.190909090909091)","(6.5, 9.4, 9.342857142857143)","(9.0, 11.0, 10.357142857142858)","(3.6, 4.2, 4.16986301369863)","(5.0, 6.4, 6.143434343434343)","(101.0, 280.0, 271.25)","(3.4, 4.4, 4.363333333333333)","(51.0, 430.0, 325.0)"
10-01-2023 12:21:04.859609,"(10.0, 12.5, 12.31578947368421)","(10.0, 14.5, 14.190909090909091)","(6.5, 9.4, 9.536842105263158)","(9.0, 11.0, 10.68348623853211)","(3.6, 4.2, 4.16986301369863)","(5.0, 6.2, 6.143434343434343)","(101.0, 280.0, 271.25)","(3.4, 4.4, 4.363157894736842)","(51.0, 430.0, 325.0)"
10-01-2023 12:21:06.138437,"(10.0, 12.5, 12.3)","(10.0, 14.5, 14.190909090909091)","(6.5, 9.6, 9.364285714285714)","(9.0, 11.0, 10.68348623853211)","(3.6, 4.2, 4.16986301369863)","(5.0, 6.2, 6.1382716049382715)","(101.0, 280.0, 271.25)","(3.4, 4.4, 4.343478260869565)","(51.0, 430.0, 325.0)"
10-01-2023 12:21:07.401087,"(10.0, 12.5, 12.3)","(10.0, 14.5, 14.14179104477612)","(6.5, 9.6, 9.364285714285714)","(9.0, 11.0, 10.68348623853211)","(3.6, 4.2, 4.16986301369863)","(5.0, 6.2, 6.1382716049382715)","(101.0, 280.0, 271.25)","(3.4, 4.5, 4.343478260869565)","(51.0, 430.0, 370.0)"
10-01-2023 12:21:08.658955,"(10.0, 12.5, 12.3)","(10.0, 14.5, 14.14179104477612)","(6.5, 9.4, 9.357894736842105)","(9.0, 11.0, 10.933823529411764)","(3.6, 4.2, 4.166233766233766)","(5.0, 6.2, 6.115254237288136)","(101.0, 280.0, 271.25)","(3.4, 4.4, 4.343478260869565)","(51.0, 410.0, 322.5)"
10-01-2023 12:21:09.821498,"(10.0, 12.5, 12.17142857142857)","(10.0, 14.5, 14.119047619047619)","(6.5, 9.4, 9.326530612244898)","(9.0, 11.0, 10.704081632653061)","(3.6, 4.3, 4.215151515151515)","(5.0, 6.2, 6.107936507936508)","(101.0, 280.0, 271.25)","(3.4, 4.4, 4.338461538461538)","(51.0, 410.0, 322.5)"
10-01-2023 12:21:11.031244,"(10.0, 12.5, 12.153846153846153)","(10.0, 14.0, 13.952830188679245)","(6.5, 9.4, 9.326530612244898)","(9.0, 11.0, 10.704081632653061)","(3.6, 4.3, 4.222727272727273)","(5.0, 6.2, 6.115254237288136)","(101.0, 280.0, 271.25)","(3.4, 4.4, 4.338461538461538)","(51.0, 410.0, 322.5)"
10-01-2023 12:21:12.288709,"(10.0, 12.5, 12.153846153846153)","(10.0, 14.0, 13.976923076923077)","(6.5, 9.4, 9.355555555555556)","(9.0, 11.0, 10.625)","(3.6, 4.3, 4.222727272727273)","(5.0, 6.2, 6.133333333333334)","(101.0, 280.0, 271.25)","(3.4, 4.4, 4.338461538461538)","(51.0, 410.0, 322.5)"
10-01-2023 12:21:13.501341,"(10.0, 12.5, 12.078125)","(10.0, 14.0, 13.976923076923077)","(6.5, 9.4, 9.355555555555556)","(9.0, 11.0, 10.785714285714286)","(3.6, 4.3, 4.222727272727273)","(5.0, 6.2, 6.133333333333334)","(101.0, 280.0, 271.25)","(3.4, 4.4, 4.338461538461538)","(51.0, 410.0, 322.5)"
10-01-2023 12:21:14.741253,"(10.0, 12.5, 12.078125)","(10.0, 14.0, 13.976923076923077)","(6.5, 9.4, 9.355555555555556)","(9.0, 11.0, 10.572916666666666)","(3.6, 4.3, 4.222727272727273)","(5.0, 6.2, 6.130232558139535)","(101.0, 280.0, 271.25)","(3.4, 4.4, 4.343478260869565)","(51.0, 410.0, 322.5)"
10-01-2023 12:21:15.965029,"(10.0, 12.5, 12.078125)","(10.0, 14.0, 13.976923076923077)","(6.5, 9.4, 9.374358974358975)","(9.0, 11.0, 10.805555555555555)","(3.6, 4.3, 4.222727272727273)","(5.0, 6.2, 6.130232558139535)","(101.0, 280.0, 271.25)","(3.4, 4.4, 4.343478260869565)","(51.0, 410.0, 322.5)"
10-01-2023 12:21:17.160602,"(10.0, 12.5, 12.078125)","(10.0, 14.0, 13.976923076923077)","(6.5, 9.4, 9.374358974358975)","(9.0, 11.0, 10.805555555555555)","(3.6, 4.3, 4.222727272727273)","(5.0, 6.2, 6.125842696629213)","(101.0, 280.0, 271.25)","(3.4, 4.4, 4.338461538461538)","(51.0, 410.0, 332.5)"
10-01-2023 12:21:18.328784,"(10.0, 12.5, 12.078125)","(10.0, 14.0, 13.976923076923077)","(6.5, 9.4, 9.374358974358975)","(9.0, 11.0, 10.823529411764707)","(3.6, 4.3, 4.222727272727273)","(5.0, 6.2, 6.125842696629213)","(101.0, 280.0, 271.25)","(3.4, 4.4, 4.338461538461538)","(51.0, 400.0, 345.0)"
10-01-2023 12:21:19.497698,"(10.0, 12.5, 12.078125)","(10.0, 14.0, 13.976923076923077)","(6.5, 9.4, 9.35609756097561)","(9.0, 11.0, 10.61111111111111)","(3.6, 4.3, 4.222727272727273)","(5.0, 6.2, 6.153424657534247)","(101.0, 280.0, 271.25)","(3.4, 4.4, 4.338461538461538)","(51.0, 380.0, 345.0)"
10-01-2023 12:21:20.628142,"(10.0, 12.5, 12.071428571428571)","(10.0, 14.0, 13.976923076923077)","(6.5, 9.4, 9.35609756097561)","(9.0, 11.0, 10.61111111111111)","(3.6, 4.3, 4.222727272727273)","(5.0, 6.2, 6.153424657534247)","(101.0, 280.0, 271.25)","(3.4, 4.4, 4.338461538461538)","(51.0, 380.0, 345.0)"
10-01-2023 12:21:21.766983,"(10.0, 12.5, 12.0625)","(10.0, 14.0, 13.976923076923077)","(6.5, 9.4, 9.35609756097561)","(9.0, 11.0, 10.61111111111111)","(3.6, 4.3, 4.222727272727273)","(5.0, 6.2, 6.153424657534247)","(101.0, 280.0, 271.25)","(3.4, 4.4, 4.338461538461538)","(51.0, 380.0, 345.0)"
10-01-2023 12:21:22.949110,"(10.0, 12.5, 12.0625)","(10.0, 14.0, 13.976923076923077)","(6.5, 9.4, 9.374358974358975)","(9.0, 11.0, 10.61111111111111)","(3.6, 4.3, 4.222727272727273)","(5.0, 6.2, 6.153424657534247)","(101.0, 280.0, 271.25)","(3.4, 4.4, 4.338461538461538)","(51.0, 380.0, 345.0)"
10-01-2023 12:21:24.117242,"(10.0, 12.5, 12.039473684210526)","(10.0, 14.0, 13.976923076923077)","(6.5, 9.4, 9.374358974358975)","(9.0, 11.0, 10.61111111111111)","(3.6, 4.3, 4.222727272727273)","(5.0, 6.2, 6.141772151898734)","(101.0, 280.0, 271.25)","(3.4, 4.4, 4.355555555555556)","(51.0, 380.0, 345.0)"
10-01-2023 12:21:25.335592,"(10.0, 12.0, 11.8)","(10.0, 14.0, 13.976923076923077)","(6.5, 9.4, 9.374358974358975)","(9.0, 11.0, 10.61111111111111)","(3.6, 4.3, 4.222727272727273)","(5.0, 6.2, 6.149333333333334)","(101.0, 280.0, 271.25)","(3.4, 4.4, 4.36060606060606)","(51.0, 380.0, 345.0)"
10-01-2023 12:21:26.573772,"(10.0, 12.0, 11.8)","(10.0, 14.0, 13.976923076923077)","(6.5, 9.4, 9.379220779220779)","(9.0, 11.0, 10.61111111111111)","(3.6, 4.3, 4.254054054054054)","(5.0, 6.2, 6.085950413223141)","(101.0, 280.0, 271.25)","(3.4, 4.4, 4.345945945945946)","(51.0, 380.0, 345.0)"
10-01-2023 12:21:27.849264,"(10.0, 12.0, 11.8)","(10.0, 14.0, 13.973684210526315)","(6.5, 9.4, 9.379220779220779)","(9.0, 11.0, 10.61111111111111)","(3.6, 4.3, 4.328571428571429)","(5.0, 6.2, 6.085950413223141)","(101.0, 280.0, 271.25)","(3.4, 4.4, 4.345945945945946)","(51.0, 380.0, 345.0)"
10-01-2023 12:21:29.104598,"(10.0, 12.0, 11.8)","(10.0, 14.0, 13.973684210526315)","(6.5, 9.4, 9.379220779220779)","(9.0, 11.0, 10.61111111111111)","(3.6, 4.4, 4.2975)","(5.0, 6.2, 6.060674157303371)","(101.0, 280.0, 271.25)","(3.4, 4.4, 4.351515151515152)","(51.0, 380.0, 321.6666666666667)"
10-01-2023 12:21:30.334537,"(10.0, 12.0, 11.8)","(10.0, 14.0, 13.97972972972973)","(6.5, 9.4, 9.369620253164557)","(9.0, 11.0, 10.59375)","(3.6, 4.4, 4.2939759036144585)","(5.0, 6.2, 6.0285714285714285)","(101.0, 280.0, 271.25)","(3.4, 4.4, 4.351515151515152)","(51.0, 380.0, 320.0)"
10-01-2023 12:21:31.516485,"(10.0, 12.0, 11.8)","(10.0, 14.0, 13.97972972972973)","(6.5, 9.4, 9.369620253164557)","(9.0, 11.0, 10.571428571428571)","(3.6, 4.4, 4.2975)","(5.0, 6.2, 6.0285714285714285)","(101.0, 280.0, 271.25)","(3.4, 4.4, 4.351515151515152)","(51.0, 370.0, 320.0)"
10-01-2023 12:21:32.758096,"(10.0, 12.0, 11.8)","(10.0, 14.0, 13.97972972972973)","(6.5, 9.4, 9.369620253164557)","(9.0, 11.0, 10.576923076923077)","(3.6, 4.4, 4.327868852459017)","(5.0, 6.2, 6.0285714285714285)","(101.0, 280.0, 271.25)","(3.4, 4.4, 4.351515151515152)","(51.0, 370.0, 320.0)"
10-01-2023 12:21:33.978925,"(10.0, 12.0, 11.8)","(10.0, 14.0, 13.97972972972973)","(6.5, 9.4, 9.345454545454546)","(9.0, 11.0, 10.576923076923077)","(3.6, 4.4, 4.295890410958904)","(5.0, 6.2, 6.1)","(101.0, 280.0, 271.25)","(3.4, 4.4, 4.345945945945946)","(51.0, 370.0, 320.0)"
10-01-2023 12:21:35.215489,"(10.0, 12.0, 11.8)","(10.0, 14.0, 13.97972972972973)","(6.5, 9.4, 9.325)","(9.0, 11.0, 10.576923076923077)","(3.6, 4.4, 4.290909090909091)","(5.0, 6.2, 6.1)","(101.0, 280.0, 271.25)","(3.4, 4.4, 4.345945945945946)","(51.0, 370.0, 320.0)"
10-01-2023 12:21:36.512638,"(10.0, 12.0, 11.8)","(10.0, 14.0, 13.97972972972973)","(6.5, 9.4, 9.325)","(9.0, 11.0, 10.576923076923077)","(3.6, 4.4, 4.290909090909091)","(5.0, 6.2, 6.091228070175439)","(101.0, 280.0, 271.25)","(3.4, 4.4, 4.345945945945946)","(51.0, 370.0, 320.0)"
10-01-2023 12:21:37.756617,"(10.0, 12.0, 11.8)","(10.0, 14.0, 13.97972972972973)","(6.5, 9.4, 9.325)","(9.0, 11.0, 10.576923076923077)","(3.6, 4.4, 4.290909090909091)","(5.0, 6.2, 6.045217391304348)","(101.0, 280.0, 271.25)","(3.4, 4.4, 4.345945945945946)","(51.0, 370.0, 320.0)"
10-01-2023 12:21:38.974677,"(10.0, 12.0, 11.8)","(10.0, 14.0, 13.97972972972973)","(6.5, 9.4, 9.325)","(9.0, 11.0, 10.576923076923077)","(3.6, 4.4, 4.314754098360656)","(5.0, 6.2, 6.107438016528926)","(101.0, 280.0, 271.25)","(3.4, 4.4, 4.345945945945946)","(51.0, 370.0, 320.0)"
10-01-2023 12:21:40.520313,"(10.0, 12.0, 11.8)","(10.0, 14.0, 13.97972972972973)","(6.5, 9.4, 9.371428571428572)","(9.0, 10.5, 10.401408450704226)","(3.6, 4.4, 4.292105263157895)","(5.0, 6.2, 6.107438016528926)","(101.0, 280.0, 271.25)","(3.4, 4.4, 4.356756756756757)","(51.0, 370.0, 320.0)"
10-01-2023 12:21:42.004145,"(10.0, 12.0, 11.8)","(10.0, 14.0, 13.97972972972973)","(7.0, 9.4, 9.371428571428572)","(9.0, 10.5, 10.214285714285714)","(3.6, 4.4, 4.292105263157895)","(5.0, 6.2, 6.103448275862069)","(101.0, 280.0, 271.25)","(3.5, 4.4, 4.356756756756757)","(61.0, 370.0, 320.0)"
10-01-2023 12:21:43.357063,"(10.0, 12.0, 11.8)","(10.0, 14.0, 13.97972972972973)","(7.0, 9.4, 9.371428571428572)","(9.0, 10.5, 10.214285714285714)","(3.6, 4.4, 4.275757575757576)","(5.0, 6.2, 6.103448275862069)","(101.0, 280.0, 271.25)","(3.5, 4.4, 4.356756756756757)","(61.0, 370.0, 318.57142857142856)"
10-01-2023 12:21:44.643031,"(10.0, 12.0, 11.8)","(10.0, 14.0, 14.066666666666666)","(7.0, 9.4, 9.442105263157893)","(9.0, 10.5, 10.352380952380953)","(3.6, 4.4, 4.3274509803921575)","(5.0, 6.2, 6.223853211009175)","(101.0, 280.0, 271.25)","(3.5, 4.4, 4.163492063492064)","(61.0, 370.0, 318.57142857142856)"
10-01-2023 12:21:45.996636,"(10.0, 12.0, 11.945945945945946)","(10.0, 14.5, 14.064516129032258)","(7.0, 9.6, 9.48235294117647)","(9.0, 10.5, 10.352380952380953)","(3.6, 4.4, 4.3274509803921575)","(5.0, 6.4, 6.222222222222222)","(101.0, 280.0, 271.25)","(3.5, 4.2, 4.138636363636364)","(61.0, 370.0, 318.57142857142856)"
10-01-2023 12:21:47.356680,"(10.0, 12.0, 11.945945945945946)","(10.0, 14.5, 14.23)","(7.0, 9.6, 9.49090909090909)","(9.0, 10.5, 10.352380952380953)","(3.6, 4.4, 4.331313131313132)","(5.0, 6.4, 6.241379310344827)","(101.0, 280.0, 271.25)","(3.5, 4.2, 4.157317073170732)","(61.0, 370.0, 318.57142857142856)"
10-01-2023 12:21:48.651072,"(10.0, 12.0, 11.945945945945946)","(10.0, 14.5, 14.23)","(7.0, 9.6, 9.508771929824562)","(9.0, 10.5, 10.245901639344263)","(3.6, 4.4, 4.331313131313132)","(5.0, 6.4, 6.28)","(101.0, 280.0, 271.25)","(3.5, 4.2, 4.15625)","(61.0, 370.0, 318.57142857142856)"
10-01-2023 12:21:49.986169,"(10.0, 12.0, 11.78448275862069)","(10.0, 14.5, 14.23)","(7.0, 9.6, 9.508771929824562)","(9.0, 10.5, 10.287671232876713)","(3.6, 4.4, 4.330841121495327)","(5.0, 6.4, 6.468571428571429)","(101.0, 280.0, 271.25)","(3.5, 4.2, 4.15625)","(61.0, 370.0, 318.57142857142856)"
10-01-2023 12:21:51.261248,"(9.0, 12.0, 11.78448275862069)","(10.0, 14.5, 14.23)","(7.0, 9.6, 9.407407407407408)","(9.0, 10.5, 10.287671232876713)","(3.6, 4.4, 4.330841121495327)","(5.0, 6.6, 6.475)","(101.0, 280.0, 271.25)","(3.5, 4.2, 4.15625)","(61.0, 370.0, 318.57142857142856)"
10-01-2023 12:21:52.568514,"(9.0, 12.0, 11.78448275862069)","(10.0, 14.5, 14.23)","(7.0, 9.6, 9.407407407407408)","(9.0, 10.5, 10.156626506024097)","(3.6, 4.4, 4.330841121495327)","(5.0, 6.6, 6.475)","(101.0, 280.0, 271.25)","(3.5, 4.2, 4.153374233128835)","(61.0, 370.0, 318.57142857142856)"
10-01-2023 12:21:53.903552,"(9.0, 12.0, 11.78448275862069)","(10.0, 14.5, 14.23)","(7.0, 9.6, 9.522222222222222)","(9.0, 10.5, 10.113924050632912)","(3.6, 4.4, 4.330841121495327)","(5.0, 6.6, 6.52972972972973)","(101.0, 280.0, 271.25)","(3.5, 4.2, 4.142857142857143)","(61.0, 370.0, 318.57142857142856)"
10-01-2023 12:21:55.331705,"(9.0, 12.0, 11.78448275862069)","(10.0, 14.5, 14.23)","(7.0, 9.6, 9.522222222222222)","(9.0, 10.5, 10.022388059701493)","(3.6, 4.4, 4.34351145038168)","(5.0, 6.8, 6.517073170731708)","(101.0, 280.0, 271.25)","(3.5, 4.2, 4.142857142857143)","(61.0, 370.0, 318.57142857142856)"
10-01-2023 12:21:56.735532,"(9.0, 12.0, 11.78448275862069)","(10.0, 14.5, 14.23)","(7.0, 9.6, 9.522222222222222)","(9.0, 10.5, 10.022388059701493)","(3.6, 4.4, 4.34351145038168)","(5.0, 6.8, 6.517073170731708)","(101.0, 280.0, 271.25)","(3.5, 4.2, 4.142857142857143)","(61.0, 370.0, 318.57142857142856)"
10-01-2023 12:21:58.093524,"(9.0, 12.0, 11.788135593220339)","(10.0, 14.5, 14.259615384615385)","(7.0, 9.6, 9.510526315789473)","(9.0, 10.5, 10.007692307692308)","(3.6, 4.4, 4.35375)","(5.0, 6.8, 6.282926829268293)","(101.0, 280.0, 271.25)","(3.5, 4.2, 4.145977011494253)","(61.0, 370.0, 318.57142857142856)"
10-01-2023 12:21:59.454891,"(9.0, 12.0, 11.793103448275861)","(10.0, 14.5, 14.261904761904763)","(7.0, 9.6, 9.482758620689655)","(9.0, 10.5, 9.953846153846154)","(3.6, 4.4, 4.341379310344828)","(5.0, 6.4, 6.305882352941177)","(101.0, 280.0, 271.25)","(3.5, 4.2, 4.147777777777778)","(61.0, 370.0, 318.57142857142856)"
10-01-2023 12:22:00.787587,"(9.0, 12.0, 11.793103448275861)","(10.0, 14.5, 14.261904761904763)","(7.0, 9.6, 9.482758620689655)","(9.0, 10.5, 9.953846153846154)","(3.6, 4.4, 4.339344262295082)","(5.0, 6.4, 6.305882352941177)","(101.0, 280.0, 271.25)","(3.5, 4.2, 4.144705882352941)","(61.0, 370.0, 318.57142857142856)"
10-01-2023 12:22:02.140728,"(9.0, 12.0, 11.793103448275861)","(10.0, 14.5, 14.261904761904763)","(7.0, 9.6, 9.482758620689655)","(9.0, 10.5, 9.892968750000001)","(3.6, 4.4, 4.323684210526316)","(5.0, 6.4, 6.305882352941177)","(101.0, 280.0, 262.5)","(3.5, 4.2, 4.183333333333334)","(61.0, 370.0, 318.57142857142856)"
10-01-2023 12:22:03.390499,"(9.0, 12.0, 11.793103448275861)","(10.0, 14.5, 14.261904761904763)","(7.0, 9.6, 9.482758620689655)","(9.0, 10.5, 9.895967741935484)","(3.6, 4.4, 4.466666666666667)","(5.0, 6.4, 6.305882352941177)","(101.0, 280.0, 262.5)","(3.5, 4.2, 4.167164179104478)","(61.0, 370.0, 325.0)"
10-01-2023 12:22:04.723920,"(9.0, 12.0, 11.793103448275861)","(10.0, 14.5, 14.261904761904763)","(7.0, 9.6, 9.43)","(9.0, 10.5, 9.86923076923077)","(3.6, 4.5, 4.461904761904762)","(5.0, 6.4, 6.418181818181818)","(101.0, 280.0, 262.5)","(3.5, 4.2, 4.128571428571428)","(61.0, 370.0, 325.0)"
10-01-2023 12:22:05.959657,"(9.0, 12.0, 11.789473684210526)","(10.0, 14.5, 14.242268041237113)","(7.0, 9.6, 9.425)","(9.0, 10.0, 9.707407407407407)","(3.6, 4.5, 4.428571428571429)","(5.0, 6.6, 6.419354838709677)","(101.0, 280.0, 262.5)","(3.5, 4.2, 4.104761904761904)","(61.0, 370.0, 325.0)"
10-01-2023 12:22:07.211676,"(9.0, 12.0, 11.754098360655737)","(10.0, 14.5, 14.25268817204301)","(7.0, 9.6, 9.492307692307692)","(9.0, 9.8, 9.774545454545454)","(3.6, 4.5, 4.2254901960784315)","(5.0, 6.6, 6.45)","(101.0, 280.0, 262.5)","(3.5, 4.2, 4.124285714285714)","(61.0, 370.0, 325.0)"
10-01-2023 12:22:08.519977,"(9.0, 12.0, 11.75)","(10.0, 14.5, 14.25268817204301)","(7.0, 9.6, 9.492307692307692)","(9.0, 10.0, 9.774545454545454)","(3.6, 4.3, 4.1875)","(5.0, 6.6, 6.459574468085107)","(101.0, 280.0, 262.5)","(3.5, 4.2, 4.124285714285714)","(61.0, 370.0, 325.0)"
10-01-2023 12:22:09.871330,"(9.0, 12.0, 11.761538461538462)","(10.0, 14.5, 14.25268817204301)","(7.0, 9.6, 9.492307692307692)","(9.0, 10.0, 9.692307692307692)","(3.6, 4.2, 4.195652173913044)","(5.0, 6.6, 6.605405405405405)","(101.0, 280.0, 262.5)","(3.5, 4.2, 4.124285714285714)","(61.0, 370.0, 325.0)"
10-01-2023 12:22:11.197494,"(9.0, 12.0, 11.761538461538462)","(10.0, 14.5, 14.238317757009346)","(7.0, 9.6, 9.492307692307692)","(9.0, 10.0, 10.045)","(3.6, 4.2, 4.197222222222222)","(5.0, 6.8, 6.594285714285714)","(101.0, 280.0, 262.5)","(3.5, 4.2, 4.105357142857143)","(61.0, 370.0, 325.0)"
